age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
29,7,1,0,0,0.07660333215977104,0,0,2,4,5,0.03402938901778809,1,-1,0,3,0
46,4,1,2,0,0.12300825657857378,0,0,0,13,1,0.019334880123743233,2,-1,0,3,0
34,1,1,1,0,0.10033957592758742,1,0,1,29,4,0.0131477184841454,1,266,2,0,0
46,4,1,2,0,0.07918138351637119,1,0,1,12,8,0.020366073730342875,5,-1,0,3,0
31,1,1,1,0,0.08349706420142872,1,0,0,17,0,0.05568445475638051,4,329,2,1,0
39,9,1,1,0,0.08723353511033378,1,1,0,20,0,0.10002577984016499,1,-1,0,3,0
29,0,1,1,0,0.08337213660265073,1,0,2,26,8,0.08739365815931942,2,-1,0,3,0
38,1,2,0,0,0.08851688226141669,1,0,0,12,8,0.09254962619231762,2,-1,0,3,0
40,10,0,1,0,0.08073729997387878,1,0,2,14,8,0.04150554266563547,5,-1,0,3,0
39,4,1,2,0,0.07936309638732099,1,0,0,13,8,0.2026295436968291,2,331,6,1,0
49,9,0,1,0,0.07508148686556655,1,0,2,26,8,0.05207527713328177,2,-1,0,3,0
34,4,2,2,0,0.10677902579187062,1,0,0,26,8,0.03274039700953854,2,-1,0,3,0
30,9,2,1,0,0.0811461539335158,1,0,2,16,8,0.04176334106728538,2,-1,0,3,0
57,2,1,1,0,0.09115171889018864,0,0,0,19,1,0.04820830110853313,2,-1,0,3,0
34,7,1,0,0,0.07811382039954118,0,1,0,9,5,0.0131477184841454,3,-1,0,3,0
21,8,2,1,0,0.08181622014514316,0,0,0,2,11,0.029131219386439807,3,-1,0,3,0
35,6,2,2,0,0.09058386616847056,1,0,0,21,9,0.015983500902294407,2,184,2,0,0
39,9,2,2,0,0.08754017558006155,0,0,2,20,6,0.007733952049497294,5,-1,0,3,0
42,3,1,0,1,0.07794346458302574,0,0,2,11,6,0.019850476927043052,1,-1,0,3,0
25,7,2,1,0,0.08792631543082986,1,0,2,3,6,0.04253673627223511,1,-1,0,3,0
27,7,2,1,0,0.08348570714699435,1,0,0,18,8,0.02681103377159062,5,362,8,1,0
33,4,2,1,0,0.11132184756561539,1,0,0,18,8,0.04537251869038412,2,-1,0,3,0
51,7,1,1,0,0.07914731235306811,0,1,0,6,1,0.12812580562000517,2,-1,0,3,0
32,4,1,2,0,0.10279269968540959,0,0,0,27,1,0.031193606599639084,4,-1,0,3,0
53,1,1,3,0,0.07902238475429013,0,0,2,20,6,0.009538540861046663,3,-1,0,3,0
29,4,2,2,0,0.09554689895628671,1,0,2,4,6,0.05955143078112916,1,-1,0,3,0
33,0,0,1,0,0.08526876469318917,1,0,0,4,8,0.022686259345192063,4,167,3,0,0
33,4,2,2,0,0.10598403198146529,1,0,0,2,9,0.02294405774684197,2,-1,0,3,0
32,7,1,1,0,0.12041884816753927,1,0,2,4,6,0.021397267336942513,3,-1,0,3,0
31,1,1,1,0,0.07825010505275352,1,0,2,19,8,0.10389275586491364,3,-1,0,3,0
45,4,1,2,0,0.09512668794221531,0,0,0,30,6,0.04073214746068574,1,-1,0,3,0
57,7,1,1,0,0.07871574428456236,1,0,2,15,8,0.014694508894044857,1,-1,0,3,0
47,7,1,1,0,0.08129379564116251,1,1,0,12,8,0.060840422789378706,1,301,3,0,0
52,1,1,1,0,0.08239542992129562,0,0,0,29,4,0.08662026295436968,2,-1,0,3,0
56,3,0,1,0,0.09895401528659527,0,1,0,1,10,0.1954111884506316,1,-1,0,3,0
51,1,1,0,0,0.07823874799831916,1,0,0,12,8,0.01263212168084558,2,342,3,0,0
40,8,1,1,0,0.08071458586501006,0,0,0,19,9,0.012889920082495489,1,152,6,0,0
30,4,1,2,0,0.1117647726885555,1,0,0,26,7,0.039700953854086105,1,137,1,1,0
39,4,1,2,0,0.07776175171207596,0,0,2,27,8,0.05233307553493168,8,-1,0,3,0
42,0,1,1,0,0.090629294386208,1,0,0,4,3,0.040989945862335654,4,212,3,0,0
25,4,2,2,0,0.10393976218328015,0,0,0,3,3,0.052848672338231505,1,-1,0,3,0
60,5,1,1,0,0.07938581049618972,0,0,1,30,4,0.08842485176591905,1,-1,0,3,0
37,4,1,0,0,0.1313784056966985,0,0,1,28,4,0.011343129672596031,1,-1,0,3,0
48,1,1,0,0,0.13870370580686195,1,0,2,21,8,0.0634184068058778,3,-1,0,3,0
32,4,1,2,0,0.07856810257691565,0,0,0,2,3,0.018819283320443414,1,-1,0,3,0
33,0,2,1,0,0.09408183893425401,1,0,2,21,8,0.16473317865429235,1,-1,0,3,0
51,3,1,0,0,0.09017501220883352,0,1,2,18,6,0.0041247744263985565,1,-1,0,3,0
43,0,1,1,0,0.08704046518494964,1,1,0,21,9,0.01263212168084558,1,-1,0,3,0
31,1,1,0,0,0.07998773438121089,0,0,0,7,1,0.0634184068058778,1,-1,0,3,0
36,3,1,1,0,0.08008994787112014,1,0,1,18,9,0.0448569218870843,4,-1,0,3,0
58,6,1,1,0,0.07776175171207596,1,0,1,3,3,0.18045888115493686,3,264,9,0,0
33,1,1,0,0,0.08914152025530658,1,0,2,30,8,0.051301881928332044,4,-1,0,3,0
31,9,2,1,0,0.11087892244267528,0,0,0,14,1,0.04434132508378448,2,-1,0,3,0
28,9,2,2,0,0.12901613837435122,1,0,2,27,8,0.04253673627223511,3,-1,0,3,0
29,1,1,0,0,0.07784125109311649,1,0,0,12,8,0.017272492910543957,3,-1,0,3,0
34,9,1,1,0,0.07776175171207596,0,0,0,28,1,0.04666151069863367,10,-1,0,3,0
31,9,2,1,0,0.08063508648396953,0,0,0,13,4,0.06702758442897654,1,-1,0,3,0
31,7,1,1,0,0.07807974923623809,1,0,2,8,8,0.02552204176334107,1,-1,0,3,0
37,0,0,2,0,0.07702354317384244,0,0,0,21,5,0.05774684196957979,1,-1,0,3,0
32,7,0,2,0,0.08203200417939603,1,0,2,20,8,0.025779840164990978,2,-1,0,3,0
42,4,1,1,0,0.08932323312625638,0,0,0,29,5,0.07811291569992267,2,-1,0,3,0
34,9,1,1,0,0.08071458586501006,1,0,0,17,0,0.004640371229698376,2,238,2,0,0
74,5,1,0,0,0.14066847622400655,0,0,0,12,5,0.10002577984016499,2,159,3,0,0
60,7,0,1,0,0.08637039897332228,0,0,0,3,3,0.07218355246197473,1,-1,0,3,0
32,10,1,1,0,0.08073729997387878,0,0,0,29,4,0.051817478731631866,1,-1,0,3,0
47,9,0,1,0,0.08044201655858536,0,0,0,18,1,0.06728538283062645,4,-1,0,3,0
45,7,0,1,0,0.08225914526808327,1,1,0,1,0,0.06419180201082754,4,329,4,0,0
50,2,1,1,0,0.09885180179668601,0,1,2,19,6,0.006187161639597835,2,-1,0,3,0
39,6,1,1,0,0.13138976275113287,1,0,2,17,6,0.1240010311936066,1,-1,0,3,0
60,5,0,1,0,0.08838059760820434,0,0,0,31,5,0.0015467904098994587,17,-1,0,3,0
47,4,1,3,0,0.12962941931380678,0,0,1,31,5,0.2369167311162671,4,-1,0,3,0
40,0,0,1,0,0.08026030368763558,1,0,0,18,8,0.050270688321732405,2,-1,0,3,0
26,1,2,1,0,0.07785260814755085,1,0,0,13,8,0.04253673627223511,1,-1,0,3,0
43,4,2,1,0,0.0789996706454214,1,0,2,27,8,0.015983500902294407,3,-1,0,3,0
30,10,2,1,0,0.07776175171207596,1,0,0,16,0,0.03480278422273782,1,-1,0,3,0
34,2,1,1,0,0.08294056853414498,1,1,0,28,1,0.03480278422273782,8,-1,0,3,0
35,9,1,1,0,0.1408274749860876,1,0,0,6,0,0.0951276102088167,3,136,7,0,0
21,8,2,3,0,0.07931766816958354,1,0,2,12,8,0.05052848672338232,3,-1,0,3,0
52,0,1,1,0,0.08115751098795017,0,0,0,19,9,0.07940190770817221,4,-1,0,3,0
31,0,2,1,0,0.07960159453044259,1,0,2,28,8,0.0631606084042279,1,-1,0,3,0
42,9,0,1,0,0.09517211615995276,0,1,0,5,1,0.02165506573859242,1,-1,0,3,0
31,2,2,3,0,0.0811802250968189,1,0,0,4,3,0.0951276102088167,1,-1,0,3,0
58,4,1,2,0,0.0970346730871881,0,0,2,20,6,0.01366331528744522,2,-1,0,3,0
51,4,1,1,0,0.08277021271762956,1,0,0,7,8,0.04820830110853313,2,167,2,1,0
38,2,1,2,0,0.08796038659413295,1,0,2,6,8,0.03351379221448827,2,-1,0,3,0
32,9,2,1,0,0.08849416815254796,0,0,0,4,8,0.07991750451147203,3,-1,0,3,0
31,2,0,2,0,0.07776175171207596,1,0,0,18,9,0.04176334106728538,1,-1,0,3,0
36,1,2,2,0,0.09854516132695824,0,0,0,14,10,0.04666151069863367,1,91,11,0,0
33,1,1,2,0,0.14747135183018933,1,0,2,20,8,0.09461201340551689,1,-1,0,3,0
47,9,0,3,0,0.08278156977206393,1,0,0,11,8,0.021397267336942513,1,-1,0,3,0
52,4,1,2,0,0.07776175171207596,0,0,0,12,1,0.02681103377159062,2,-1,0,3,0
42,1,1,0,0,0.09543332841194307,0,1,0,8,5,0.028615622583139988,1,-1,0,3,0
39,0,0,1,0,0.078704387230128,1,0,0,30,5,0.017272492910543957,6,-1,0,3,0
31,0,2,1,0,0.08264528511885158,1,0,0,15,0,0.02603763856664089,2,-1,0,3,0
52,7,1,1,0,0.07394578142213036,0,1,2,12,6,0.028100025779840165,8,-1,0,3,0
40,1,0,3,0,0.08375827645341904,1,0,0,13,8,0.0871358597576695,2,357,5,0,0
29,1,1,0,0,0.07902238475429013,1,0,0,6,8,0.0030935808197989174,11,-1,0,3,0
49,4,2,2,0,0.09543332841194307,1,0,0,28,5,0.17324052590873937,3,-1,0,3,0
57,4,0,2,0,0.08239542992129562,1,0,0,13,8,0.10311936065996391,2,351,1,0,0
35,9,1,1,0,0.08987972879354011,0,1,0,12,1,0.04563031709203403,6,-1,0,3,0
26,1,2,1,0,0.0809076557903942,0,0,2,14,8,0.1319927816447538,2,-1,0,3,0
35,1,1,1,0,0.08068051470170697,1,0,0,14,8,0.047434905903583395,1,-1,0,3,0
31,4,2,2,0,0.07776175171207596,1,1,0,14,8,0.029646816189739626,3,352,3,0,0
57,4,0,2,0,0.10671088346526444,0,0,0,17,5,0.04923949471513277,2,-1,0,3,0
32,7,0,1,0,0.13014048676335305,1,0,0,24,5,0.24104150554266565,4,-1,0,3,0
87,5,1,1,0,0.08267935628215466,0,0,1,15,2,0.038154163444186644,1,-1,0,3,0
44,6,1,3,0,0.08548454872744206,1,0,1,30,5,0.021139468935292602,4,-1,0,3,0
41,1,2,1,0,0.12149776833880366,0,0,0,19,9,0.03299819541118845,1,-1,0,3,0
36,4,2,2,0,0.08278156977206393,1,1,0,29,5,0.025779840164990978,3,-1,0,3,0
56,7,1,1,0,0.0850529806589363,1,0,0,30,4,0.003609177623098737,1,2,3,1,0
35,1,2,1,0,0.0832926372216102,1,0,2,15,8,0.029646816189739626,1,-1,0,3,0
46,0,1,1,0,0.07970380802035185,1,1,0,11,10,0.06419180201082754,1,430,1,0,0
32,9,2,2,0,0.23347832506161204,1,0,0,14,8,0.16395978344934262,1,175,3,2,0
41,2,1,1,0,0.07988552089130163,0,1,0,21,5,0.09074503738076824,1,-1,0,3,0
34,4,1,2,0,0.07890881420994651,1,0,0,13,1,0.05336426914153132,5,-1,0,3,0
48,1,1,0,0,0.08165722138306208,0,0,2,19,6,0.034544985821087906,1,-1,0,3,0
31,10,2,1,0,0.08133922385889995,0,0,0,30,4,0.03299819541118845,1,2,1,1,0
41,7,1,1,0,0.08008994787112014,1,0,2,8,8,0.02294405774684197,1,-1,0,3,0
36,1,1,0,0,0.07896559948211831,1,0,0,29,5,0.04356792987883475,13,-1,0,3,0
31,9,1,1,0,0.08317906667726659,0,0,0,30,0,0.037122969837587005,1,-1,0,3,0
37,4,2,2,0,0.11041328321086644,0,0,0,20,9,0.027842227378190258,2,-1,0,3,0
48,9,1,1,0,0.08911880614643786,0,0,0,21,9,0.026295436968290797,2,-1,0,3,0
31,10,1,1,0,0.06839218180372739,1,0,2,7,8,0.04563031709203403,2,-1,0,3,0
42,0,1,1,0,0.08382641878002521,1,0,2,16,8,0.03531838102603764,2,-1,0,3,0
50,1,1,3,0,0.08289514031640755,0,0,0,20,1,0.046145913895333845,2,-1,0,3,0
47,4,1,1,0,0.08483719662468342,1,0,0,13,8,0.025779840164990978,6,-1,0,3,0
43,9,1,1,0,0.08128243858672815,1,0,2,29,8,0.07450373807682392,1,-1,0,3,0
59,3,1,1,0,0.08291785442527626,0,0,0,21,1,0.041247744263985565,1,-1,0,3,0
35,4,2,2,0,0.10395111923771451,0,0,0,18,1,0.02165506573859242,7,-1,0,3,0
24,9,2,1,0,0.07633076285334636,1,1,2,13,8,0.09796339262696571,2,-1,0,3,0
49,1,1,0,0,0.08229321643138636,0,0,0,29,4,0.17452951791698892,1,-1,0,3,0
47,7,1,1,0,0.07776175171207596,1,0,1,9,5,0.06393400360917763,1,-1,0,3,0
57,6,1,1,0,0.10171377951414522,0,0,0,21,1,0.027068832173240527,6,-1,0,3,0
29,4,1,2,0,0.07776175171207596,1,1,0,15,5,0.05568445475638051,1,-1,0,3,0
50,4,1,2,0,0.07242393612792586,1,0,0,19,9,0.03299819541118845,2,160,1,0,0
32,4,1,2,0,0.07868167312125927,1,0,0,17,9,0.030420211394689357,1,-1,0,3,0
23,0,2,1,0,0.0902999398076115,1,0,2,12,8,0.030420211394689357,2,-1,0,3,0
41,9,1,1,0,0.08295192558857935,1,1,2,26,8,0.046145913895333845,2,-1,0,3,0
48,1,0,0,0,0.07776175171207596,0,0,2,6,6,0.0634184068058778,2,-1,0,3,0
29,4,1,2,0,0.0884487399348105,1,0,2,4,6,0.14642949213714876,11,-1,0,3,0
42,0,1,0,0,0.07246936434566331,0,1,1,31,5,0.0237174529517917,15,-1,0,3,0
38,0,2,1,0,0.10729009324141692,1,0,0,19,9,0.016756896107244137,1,-1,0,3,0
31,4,2,2,0,0.07779582287537905,0,0,0,4,3,0.10415055426656356,2,-1,0,3,0
38,9,1,3,0,0.07878388661116853,1,1,2,8,8,0.004640371229698376,2,-1,0,3,0
50,4,1,2,0,0.10694938160838605,0,0,0,18,9,0.06986336684712555,2,-1,0,3,0
36,4,2,2,0,0.07981737856469547,1,0,0,13,8,0.04047434905903583,2,278,4,0,0
52,1,1,0,0,0.8347435009256,0,0,0,14,1,0.027584428976540346,3,-1,0,3,0
50,2,1,1,0,0.08407627397758118,1,0,2,16,8,0.03299819541118845,2,-1,0,3,0
38,3,1,1,0,0.07901102769985577,0,0,0,25,8,0.04253673627223511,1,-1,0,3,0
30,7,2,1,0,0.07786396520198521,0,1,0,29,4,0.04949729311678268,2,205,2,0,0
46,4,1,1,0,0.07776175171207596,0,0,2,12,6,0.03944315545243619,1,-1,0,3,0
54,4,1,1,1,0.1373749304380416,1,0,0,17,9,0.02732663057489044,1,-1,0,3,0
46,1,1,0,0,0.10614303074354636,1,0,2,16,8,0.010311936065996391,3,-1,0,3,0
49,4,1,2,0,0.08089629873595984,0,0,0,27,1,0.015467904098994588,5,-1,0,3,0
36,4,2,2,0,0.1157283846861478,0,0,0,18,9,0.07862851250322248,1,-1,0,3,0
58,6,1,1,0,0.19126415372908884,0,0,0,10,5,0.10260376385666409,1,-1,0,3,0
29,0,2,1,0,0.0847236260803398,1,0,2,19,6,0.2003093580819799,1,-1,0,3,0
41,1,2,1,0,0.08826702706386072,1,0,1,13,8,0.010569734467646301,1,-1,0,3,0
32,4,1,2,0,0.0822250741047802,0,0,0,28,4,0.11755607115235886,2,-1,0,3,0
33,7,0,1,1,0.08161179316532464,1,0,2,23,8,0.12735241041505543,4,-1,0,3,0
31,2,1,2,0,0.09157192990426004,0,0,0,8,1,0.038154163444186644,4,-1,0,3,0
44,9,1,2,0,0.0984088766737459,1,1,0,30,0,0.0631606084042279,1,-1,0,3,0
51,2,0,2,0,0.10171377951414522,0,0,0,12,0,0.030162412993039445,1,181,2,2,0
38,0,1,1,0,0.0782841762160566,0,0,0,7,1,0.01185872647589585,2,-1,0,3,0
38,4,1,2,0,0.08889166505775062,0,0,2,3,6,0.17014694508894046,5,-1,0,3,0
27,10,2,2,0,0.11251433828122338,0,0,0,30,4,0.1368909512761021,1,-1,0,3,0
41,3,1,0,0,0.0782841762160566,0,0,0,22,1,0.068574374838876,1,-1,0,3,0
32,1,1,0,0,0.08087358462709111,1,0,2,9,8,0.004898169631348285,3,-1,0,3,0
45,0,1,1,0,0.08690418053173729,1,0,2,15,8,0.047434905903583395,3,-1,0,3,0
54,3,1,0,0,0.11354783023475032,0,0,2,18,6,0.0897138437741686,7,-1,0,3,0
36,9,0,1,0,0.07957888042157386,1,0,2,26,8,0.03609177623098737,1,-1,0,3,0
33,4,1,2,0,0.07776175171207596,1,0,0,28,5,0.01340551688579531,3,-1,0,3,0
40,7,0,1,0,0.08564354748952312,1,0,0,31,5,0.018819283320443414,14,-1,0,3,0
37,1,1,1,0,0.08354249241916617,1,0,0,20,0,0.04382572828048466,1,-1,0,3,0
48,1,1,0,0,0.08045337361301973,1,0,2,19,6,0.0041247744263985565,18,-1,0,3,0
36,4,1,2,0,0.07776175171207596,1,0,0,29,4,0.02165506573859242,1,237,17,1,0
46,4,1,2,0,0.07794346458302574,1,0,0,6,8,0.07785511729827276,1,-1,0,3,0
29,0,0,1,0,0.08348570714699435,1,0,0,7,8,0.051817478731631866,1,-1,0,3,0
41,9,1,1,0,0.0746499187970608,1,0,2,27,8,0.04640371229698376,3,-1,0,3,0
44,4,1,2,0,0.07776175171207596,1,0,2,28,8,0.06651198762567673,1,-1,0,3,0
40,4,1,2,0,0.07776175171207596,1,0,0,2,3,0.071410157257025,1,-1,0,3,0
33,9,2,2,0,0.10689259633621424,1,0,0,13,8,0.03248259860788863,2,-1,0,3,0
60,9,1,2,0,0.0787952436656029,0,0,0,27,1,0.026553235369940708,4,-1,0,3,0
48,1,1,1,0,0.0840989880864499,1,0,1,5,3,0.1820056715648363,8,-1,0,3,0
37,10,2,2,0,0.08948223188833744,0,0,1,4,3,0.015725702500644496,1,-1,0,3,0
39,4,1,2,0,0.08174807781853699,1,0,2,20,8,0.25702500644496007,3,-1,0,3,0
28,8,2,1,0,0.08038523128641356,1,0,0,8,8,0.01366331528744522,1,-1,0,3,0
44,3,1,0,0,0.11985099544582117,0,0,2,17,6,0.05336426914153132,3,-1,0,3,0
37,4,1,2,0,0.07781853698424776,0,0,0,29,1,0.008765145656096932,2,-1,0,3,0
58,4,2,2,0,0.08164586432862773,0,1,0,11,5,0.1448827017272493,2,-1,0,3,0
50,10,2,1,0,0.08443969971948076,0,0,0,31,5,0.16679556586749164,3,-1,0,3,0
38,7,1,1,0,0.11370682899683138,1,0,2,12,8,0.038669760247486466,2,-1,0,3,0
31,4,2,2,0,0.07776175171207596,0,0,0,25,1,0.02552204176334107,6,-1,0,3,0
33,9,0,1,0,0.08303142496961988,0,0,0,4,3,0.052848672338231505,4,-1,0,3,0
35,4,2,2,0,0.08726760627363687,0,0,0,4,1,0.0843000773395205,1,-1,0,3,0
53,4,1,2,0,0.46651372500028393,1,1,0,7,8,0.071410157257025,1,358,9,1,0
58,5,1,1,0,0.1394873425628329,1,0,2,6,8,0.029904614591389534,1,-1,0,3,0
26,1,2,0,0,0.07892017126438088,1,0,2,16,8,0.011343129672596031,1,-1,0,3,0
34,0,1,1,0,0.08504162360450193,1,1,2,16,8,0.11987625676720805,1,-1,0,3,0
50,1,1,0,0,0.08155500789315283,0,0,0,27,1,0.019850476927043052,3,-1,0,3,0
42,1,1,3,0,0.07945395282279588,1,0,1,23,5,0.0843000773395205,3,-1,0,3,0
46,0,1,1,0,0.07979466445582674,1,0,0,29,4,0.04949729311678268,4,436,1,1,0
45,1,1,0,0,0.07845453203257204,0,0,0,17,0,0.02732663057489044,1,-1,0,3,0
46,7,1,1,0,0.08202064712496167,0,0,1,31,5,0.04382572828048466,6,-1,0,3,0
31,9,2,1,0,0.10147528137102362,0,0,0,9,3,0.0033513792214488274,14,-1,0,3,0
44,9,2,1,0,0.07809110629067245,1,0,2,5,8,0.038411961845836555,1,-1,0,3,0
36,4,1,2,0,0.12136148368559131,0,0,0,19,9,0.037122969837587005,1,-1,0,3,0
50,4,1,1,0,0.1108107801160691,0,0,1,29,5,0.2031451405001289,1,-1,0,3,0
33,4,2,2,0,0.12057784692962034,0,0,0,28,4,0.1946377932456819,2,-1,0,3,0
33,1,1,0,0,0.07936309638732099,1,0,2,21,8,0.14849187935034802,2,-1,0,3,0
55,4,2,2,0,0.07776175171207596,0,0,0,30,0,0.039700953854086105,3,-1,0,3,0
40,7,2,1,0,0.07849996025030948,1,0,0,15,8,0.0033513792214488274,3,-1,0,3,0
30,9,1,1,0,0.07428649305516122,1,1,0,18,9,0.09538540861046661,1,186,1,0,0
36,7,1,1,0,0.12023713529658948,1,0,0,7,0,0.06496519721577726,1,-1,0,3,0
34,7,0,1,0,0.07776175171207596,1,1,2,20,8,0.051817478731631866,1,-1,0,3,0
46,2,1,1,0,0.07924952584297737,1,0,0,20,0,0.017272492910543957,2,-1,0,3,0
55,4,1,2,0,0.34112048699049413,1,0,2,14,8,0.019334880123743233,1,-1,0,3,0
56,1,0,0,1,0.0777503946576416,0,0,0,18,5,0.07785511729827276,3,-1,0,3,0
34,0,2,1,0,0.15702263460948768,1,0,0,15,8,0.0030935808197989174,5,-1,0,3,0
42,4,1,2,0,0.07988552089130163,0,0,0,11,1,0.015983500902294407,1,-1,0,3,0
48,1,1,0,0,0.09142428819661333,0,0,0,6,1,0.015210105697344677,5,-1,0,3,0
51,4,1,0,0,0.14928848053968724,1,0,2,20,6,0.0030935808197989174,3,-1,0,3,0
45,1,2,2,0,0.07500198748452601,0,1,0,8,5,0.04356792987883475,2,-1,0,3,0
35,6,2,0,0,0.07981737856469547,1,0,2,15,8,0.004382572828048466,8,-1,0,3,0
63,6,1,2,0,0.08526876469318917,0,0,0,2,7,0.013921113689095129,2,-1,0,3,0
35,1,1,1,0,0.08082815640935367,1,1,0,6,0,0.08507347254447023,2,335,1,0,0
25,8,2,1,0,0.09955593917161645,1,0,0,15,8,0.06754318123227636,1,351,4,0,0
26,6,1,1,0,0.08334942249378202,1,1,0,15,8,0.11265790152101057,4,-1,0,3,0
29,4,2,2,0,0.0787952436656029,0,0,0,30,0,0.02500644496004125,1,274,4,1,0
26,4,1,2,0,0.08656346889870643,0,0,2,19,8,0.008507347254447023,3,-1,0,3,0
26,1,2,1,0,0.10807372999738787,1,0,0,16,0,0.061871616395978345,1,-1,0,3,0
23,4,2,2,0,0.10734687851358872,1,0,2,7,8,0.0711523588553751,6,-1,0,3,0
51,4,2,3,0,0.0922647102247561,0,0,0,22,3,0.03634957463263728,5,294,1,0,0
51,1,1,1,0,0.08421255863079352,1,0,2,4,6,0.009022944057746844,1,-1,0,3,0
43,9,1,1,0,0.10438268730622026,1,0,2,27,8,0.028100025779840165,2,-1,0,3,0
81,5,0,0,0,0.12683558392295374,0,0,0,11,1,0.04150554266563547,3,-1,0,3,0
42,4,0,2,0,0.08984565763023702,0,0,0,18,1,0.02552204176334107,2,-1,0,3,0
41,7,1,1,0,0.08049880183075718,1,1,2,4,6,0.03660737303428718,1,-1,0,3,0
35,9,2,1,0,0.07984009267356419,0,0,0,1,11,0.13250837844805363,2,130,2,0,0
32,4,1,2,0,0.18240565127028655,0,1,2,18,10,0.017788089713843776,1,-1,0,3,0
51,7,2,1,0,0.08358792063690361,1,0,0,29,5,0.08481567414282032,2,-1,0,3,0
33,9,1,1,0,0.24641401006235025,1,0,0,5,3,0.030935808197989172,5,-1,0,3,0
38,6,1,1,0,0.08093036989926293,1,0,2,28,8,0.027842227378190258,5,-1,0,3,0
48,5,1,2,0,0.07780717992981341,0,1,0,23,5,0.017530291312193864,5,-1,0,3,0
50,9,0,1,0,0.07437734949063611,1,0,0,6,3,0.017014694508894045,8,-1,0,3,0
39,1,2,1,0,0.08369013412681287,1,0,1,14,8,0.05748904356792988,7,350,2,0,0
30,7,2,1,0,0.07776175171207596,1,0,0,7,5,0.040989945862335654,2,-1,0,3,0
39,9,1,1,0,0.07785260814755085,0,1,0,17,9,0.08533127094612014,2,96,2,0,0
35,9,1,2,0,0.0826679992277203,0,0,0,12,1,0.026295436968290797,8,-1,0,3,0
41,9,1,1,0,0.07346878513588716,1,0,0,5,3,0.09254962619231762,1,253,2,0,0
41,0,1,1,0,0.08160043611089028,1,0,2,16,8,0.030678009796339265,1,-1,0,3,0
35,1,1,0,0,0.11044735437416953,1,0,0,18,9,0.035576179427687545,2,-1,0,3,0
43,4,1,0,0,0.0784658890870064,1,0,0,14,8,0.03377159061613818,1,300,3,0,0
27,7,1,1,0,0.09255999364004952,1,1,2,21,8,0.09332302139726734,1,-1,0,3,0
32,9,1,1,0,0.08065780059283824,0,1,0,25,1,0.015725702500644496,5,-1,0,3,0
39,9,0,1,0,0.07776175171207596,1,1,0,30,0,0.021397267336942513,1,-1,0,3,0
37,4,1,2,0,0.0905384379507331,1,0,2,3,6,0.07708172209332302,1,-1,0,3,0
40,2,1,1,0,0.09182178510181599,1,0,1,21,5,0.01237432327919567,2,-1,0,3,0
33,1,1,1,0,0.08196386185278987,1,0,0,8,0,0.06367620520752772,1,-1,0,3,0
29,4,1,2,0,0.10521175227992868,1,0,0,7,8,0.03196700180458881,2,-1,0,3,0
50,3,1,0,0,0.07780717992981341,0,0,2,16,6,0.01263212168084558,1,-1,0,3,0
39,0,1,0,0,0.08280428388093264,1,0,0,8,8,0.09590100541376644,2,-1,0,3,0
32,9,2,1,0,0.07807974923623809,1,0,0,18,9,0.09435421500386698,1,-1,0,3,0
49,4,1,2,0,0.10205449114717607,0,0,0,5,1,0.0711523588553751,1,-1,0,3,0
37,1,1,1,0,0.07996502027234217,1,0,2,12,8,0.1453982985305491,7,-1,0,3,0
57,1,1,0,1,0.07997637732677652,0,1,1,30,5,0.04717710750193349,4,-1,0,3,0
44,4,1,1,0,0.07776175171207596,0,0,0,21,1,0.04253673627223511,2,-1,0,3,0
36,6,1,1,0,0.07990823500017036,1,0,0,22,5,0.16241299303944315,1,-1,0,3,0
55,4,2,1,0,0.08026030368763558,1,0,2,6,8,0.08404227893787058,2,-1,0,3,0
40,0,1,0,0,0.07990823500017036,1,0,2,27,8,0.04073214746068574,2,-1,0,3,0
40,1,1,1,0,0.08623411432010994,1,1,0,2,3,0.06161381799432843,1,262,3,1,0
44,4,1,1,0,0.22601674029823626,1,0,0,11,8,0.12090745037380768,2,174,12,1,0
41,7,1,0,0,0.07776175171207596,1,0,0,17,5,0.0041247744263985565,11,-1,0,3,0
65,5,1,1,0,0.34375532361926614,0,0,0,2,3,0.11085331270946121,1,-1,0,3,0
31,1,1,1,0,0.0782273909438848,1,0,2,19,8,0.06780097963392627,1,-1,0,3,0
48,1,1,1,0,0.16189481096182895,0,1,0,4,3,0.02552204176334107,2,-1,0,3,0
55,5,1,2,0,0.07890881420994651,1,0,0,9,5,0.028100025779840165,1,-1,0,3,0
34,0,1,1,0,0.08212286061487092,1,0,0,14,8,0.14153132250580047,2,-1,0,3,0
36,0,2,1,0,0.10679038284630499,1,0,0,13,0,0.08765145656096933,1,-1,0,3,0
33,4,1,2,0,0.08693825169504038,1,0,0,19,1,0.002577984016499098,16,-1,0,3,0
46,4,1,2,0,0.07776175171207596,0,0,0,26,8,0.102861562258314,1,-1,0,3,0
52,4,1,2,0,0.09091322074706704,0,0,0,27,1,0.014178912090745038,4,-1,0,3,0
33,4,1,2,0,0.08155500789315283,0,0,0,25,9,0.021912864140242332,1,-1,0,3,0
29,1,1,1,0,0.08112343982464708,1,0,2,4,6,0.03892755864913638,1,-1,0,3,0
36,9,1,0,0,0.09653496269207619,1,1,2,27,8,0.08610466615106986,10,-1,0,3,0
